Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2010 [YR2010],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Barbados,BRB,13.1341069579863,7.55695107252028,11.2845863471066,14.6067055466292,11.3798210878753,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belarus,BLR,4.87125456380457,9.87668043113221,4.12067007233369,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belgium,BEL,1.04093078351742,2.06540263051433,..,..,1.07652643158746,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Belize,BLZ,..,17.0544828332072,40.0488658254335,25.8279831003962,31.2475783126808,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Benin,BEN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bermuda,BMU,1.74003828084218,0,11.0328305514839,10.9322900805085,10.9059749162577,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bhutan,BTN,3.58139251703848,3.065358553287,2.26784207031303,2.45952782243763,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bolivia,BOL,..,..,..,3.49358529148649,3.49353018078936,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bosnia and Herzegovina,BIH,1.62427584831978,2.36878940505102,1.46939666572905,1.29580227865324,0.978311147580377,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Botswana,BWA,..,..,14.4860707823841,8.6789124419475,10.5469623782512,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Brazil,BRA,19.44255874481,25.7997614021008,26.6300331445086,22.384065397269,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,British Virgin Islands,VGB,6.40348349502129,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Brunei Darussalam,BRN,..,1.19786839319431,0.252491778236471,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Bulgaria,BGR,2.58902555408141,4.09993391326405,1.94935047444622,0.988655606762662,1.27797986237754,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Burkina Faso,BFA,..,..,0.788198249930744,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Burundi,BDI,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cabo Verde,CPV,..,..,..,6.17877248386654,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cambodia,KHM,..,4.71167168543593,2.30444712345125,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cameroon,CMR,..,3.0414281274255,5.02564727658086,4.53737524129107,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Canada,CAN,2.37551123433317,1.77946888883004,1.64000010305207,2.00323552889971,2.06525947364399,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cayman Islands,CYM,7.68418019402555,10.0861101655383,16.6440123165691,4.45695693836771,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Central African Republic,CAF,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Chad,TCD,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Channel Islands,CHI,..,..,0,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Chile,CHL,..,..,3.18157401699654,4.79784927857005,3.63203867485069,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,China,CHN,..,..,0.99466591452023,0.502270364156281,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Colombia,COL,74.6287140955712,67.675400484081,34.4942938820122,24.2427633844347,27.4843651251417,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Comoros,COM,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Congo, Rep.",COG,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Costa Rica,CRI,4.40116665745799,6.25755099809823,11.4013700898794,11.1260651499432,11.4087098514792,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cote d'Ivoire,CIV,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Croatia,HRV,2.81100226285682,2.22054447750588,1.41919233306521,0.976355239042884,0.812780755716158,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cuba,CUB,..,5.28553076498558,4.4728195392243,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Curacao,CUW,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Cyprus,CYP,0.634115409004439,0.84367049394271,0.708161696330527,1.21208497200488,1.28597928930355,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Czechia,CZE,..,1.86619845603832,0.984256765260208,0.731177855832333,0.447161218411568,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Denmark,DNK,0.796948503617417,1.0860091131144,0.756641079287248,0.944102116831435,0.802836849630622,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Djibouti,DJI,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Dominica,DMA,..,2.92628683463553,21.8165951567159,20.8349248900958,13.8097704125669,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Dominican Republic,DOM,..,14.1673052198968,25.3075082180353,8.73663089784519,10.5415842337116,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ecuador,ECU,8.53601790458464,14.5170790306456,17.5054873932305,7.80050914241561,14.0242548813931,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Egypt, Arab Rep.",EGY,0.470159463845528,..,2.10767808732305,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,El Salvador,SLV,..,59.5957158215801,65.2106231981517,21.3103023154811,18.1654984604067,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Eritrea,ERI,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Estonia,EST,7.51269837025379,10.237125472438,5.25709050081297,3.15921543141343,1.95679840686505,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Eswatini,SWZ,19.0864052102373,12.4211969667049,18.9104662157248,..,12.6649058812971,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ethiopia,ETH,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Faroe Islands,FRO,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Fiji,FJI,4.10030367874121,..,2.20953092210906,2.17291633620231,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Finland,FIN,3.04820271350203,2.85923539795244,2.2001496661133,1.64572794344772,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,France,FRA,2.40193301896905,1.79151433468007,1.2747305942565,1.07320011042795,1.13742999459302,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,French Polynesia,PYF,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Gabon,GAB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Gambia, The",GMB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Georgia,GEO,5.00775692273708,5.60352548502147,4.87381383230067,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Germany,DEU,1.17298437816633,1.67255910629526,0.975098828664069,0.938448940112227,0.833247865481232,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ghana,GHA,..,..,1.6500670056238,1.72465219242215,1.8365651066975,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Gibraltar,GIB,..,..,3.19877167167808,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Greece,GRC,1.00948772865746,..,1.59510115433664,0.741992756628659,0.852052561112034,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Greenland,GRL,..,23.1382600028478,19.5205054036308,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Grenada,GRD,..,13.9623203514781,8.76892992748095,11.3210903827337,4.01251905946553,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guam,GUM,..,1.24853687085447,1.81922925320639,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guatemala,GTM,..,24.7445997722883,40.9815747252601,18.9601645617879,19.9903643036608,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guinea,GIN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Guyana,GUY,12.0463140621309,10.0125024537218,18.7182917152172,19.6938793430021,16.2820498479306,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Haiti,HTI,..,..,6.87806820767905,11.320619717256,13.0071284130281,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Honduras,HND,9.80625080888793,47.711149251321,73.7906733961016,35.7941595747697,38.3427468944297,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Hong Kong SAR, China",HKG,2.34646356682844,0.638816733135795,0.490715831719521,0.293295889224809,0.306888506138137,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Hungary,HUN,1.93716464342991,2.00939908675262,1.38182054857274,0.820464644511899,0.772416611447461,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Iceland,ISL,..,1.77643873773369,0.628272909186292,1.36362768600563,0.540051574925405,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,India,IND,5.07345512777259,4.54562752332988,3.74492100127032,2.91115545352632,2.93627889313173,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Indonesia,IDN,..,1.02955812082501,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Iraq,IRQ,6.61442273177754,..,8.60710301896297,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Ireland,IRL,0.48775246390309,0.981705649888477,1.21558109749292,0.667189770403826,0.441188915890542,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Isle of Man,IMN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Israel,ISR,3.06042528669106,2.51759126023098,2.04681893635007,1.4273496987921,1.94380733880528,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Italy,ITA,3.16086804484155,1.34465234527074,0.88428340865344,0.47898693959757,0.511475885697091,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Jamaica,JAM,22.742194442,33.9559873746509,52.9281289412618,47.262204719803,52.1272718817397,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Japan,JPN,0.54654386559044,0.534684034581565,0.362982268878202,0.253902836917477,0.228708941914955,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Jordan,JOR,3.44769431133312,..,1.67357774926444,0.988221769043239,1.02257949714653,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kazakhstan,KAZ,8.74511303814535,15.2596578456546,8.3414339562456,3.19296191107306,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kenya,KEN,..,..,4.63896345613183,3.57597789241596,5.27491295544657,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kiribati,KIR,..,3.37740851444687,3.70387517940645,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Korea, Rep.",KOR,0.471514622075203,0.790715344603111,0.992837559563842,0.594082049732749,0.520932425050992,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kosovo,XKX,..,..,5.91332240856316,2.21464255818749,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kuwait,KWT,..,..,2.03848905153012,0.252267859389106,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Kyrgyz Republic,KGZ,13.7895233924514,8.73857279190491,16.7641099769876,1.74734308054439,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lao PDR,LAO,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Latvia,LVA,..,9.94763073976726,..,3.6899357529472,3.04175367238392,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lebanon,LBN,..,..,3.26274102873824,2.26031660148685,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lesotho,LSO,28.8494088650509,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Liberia,LBR,..,..,3.20899034715803,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Libya,LBY,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Liechtenstein,LIE,..,0,2.78349941546512,2.58024563938487,5.12301643207521,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Lithuania,LTU,4.75455030274599,10.278815652636,6.97670306817242,3.58122184552417,2.58374704685787,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Luxembourg,LUX,..,0.918214623486094,1.97211624836438,0.475888702322892,0.625663790177391,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Macao SAR, China",MAC,..,2.31537489971532,0.358875070204936,0.295734182287593,0.436931170232753,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Madagascar,MDG,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malawi,MWI,..,6.23364392018905,3.53298755576473,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malaysia,MYS,1.78683008607412,2.40137894064759,1.88037139842281,0.76204835344393,0.723777076243526,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Maldives,MDV,0.4445293989518,..,1.65940905677806,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mali,MLI,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Malta,MLT,1.0947162153471,1.00197514350163,0.955212475074925,1.3582790991893,0.379688200050119,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Marshall Islands,MHL,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mauritania,MRT,..,..,..,1.02253955032934,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mauritius,MUS,1.83437434077172,2.13828010729232,2.57143525048117,2.69681448420534,2.6175702865739,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mexico,MEX,17.7348557205305,10.9702896265275,22.888519115879,29.1853140575867,28.1756529873319,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Moldova,MDA,6.47292748301219,10.1844658435831,7.20463837337209,3.01473622516773,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Monaco,MCO,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mongolia,MNG,..,..,8.84359782721312,6.22280369179212,6.15332686636602,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Montenegro,MNE,..,..,2.37701333029076,2.86146912594041,2.38907333419871,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Morocco,MAR,0.36221836936738,1.61446134311522,1.38919413341161,1.24833833697593,1.93113796660531,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Mozambique,MOZ,..,..,3.7921925300048,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Myanmar,MMR,5.102301265054,2.28598623243381,1.62175334496245,2.94067008118833,28.4378154764971,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Namibia,NAM,..,20.8889800185912,14.9575769297001,12.1730843863922,12.4498522913953,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nauru,NRU,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nepal,NPL,1.80460050783701,2.58555747092658,2.99319996878678,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Netherlands,NLD,0.903339465335452,1.13213706280247,0.866576314050145,0.613723634798302,0.651365463420387,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,New Caledonia,NCL,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,New Zealand,NZL,1.86461060600937,1.34880446641036,0.989338497220131,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nicaragua,NIC,15.8947164259595,9.29102727824138,13.4056647215929,..,11.0064316097709,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Niger,NER,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Nigeria,NGA,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,North Macedonia,MKD,..,2.30625552182589,2.05365483697801,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Northern Mariana Islands,MNP,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Norway,NOR,1.10806315158386,1.0687563227791,0.593078447304264,0.576225422359294,0.536736762637051,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Oman,OMN,..,..,1.66555947443965,0.308139380686066,0.243337475232116,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Pakistan,PAK,7.11265102735157,5.76925854342345,6.78307785917094,3.73684938494969,3.97878815425614,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Palau,PLW,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Panama,PAN,11.3470892981233,9.9609175570833,12.6944965907688,11.6430795339927,12.7319238281632,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Papua New Guinea,PNG,..,8.4418098332561,9.40227756657452,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Paraguay,PRY,..,19.4191090668894,12.8453765961919,7.26729362812458,7.83138038595728,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Peru,PER,..,..,..,5.71389863958169,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Philippines,PHL,15.076618168181,7.35650421792898,9.13493395868059,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Poland,POL,1.78382582010111,2.22052365869268,0.994886877346226,0.692196999838648,0.712649984922754,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Portugal,PRT,1.54755279706757,1.12614520351216,1.17109278350905,0.786545870699724,0.796882208078967,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Puerto Rico,PRI,16.9310950989982,19.1789702330101,27.7036473600038,16.9949270448435,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Qatar,QAT,0.905644314987621,0.154813859555963,0.233439849991552,0.434721968131257,0.334792159167632,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Romania,ROU,3.4856885771971,2.53651064138067,1.30807592800488,1.44532169299017,1.26238064294495,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Russian Federation,RUS,14.2866115966943,27.9819163409618,11.6515618374112,7.3459663833896,6.79931955806077,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Rwanda,RWA,..,..,2.82276772666607,3.59034703252303,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Samoa,WSM,..,..,8.21897401519997,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,San Marino,SMR,..,0,0,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sao Tome and Principe,STP,6.64766542299926,..,3.29419644940526,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Saudi Arabia,SAU,..,0.802881481304267,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Senegal,SEN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Serbia,SRB,..,2.87333796932132,1.72464511996965,1.14161387098907,1.05526165452556,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Seychelles,SYC,..,..,9.73936380311335,8.52838055529233,4.6961364885109,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sierra Leone,SLE,..,..,2.53235432204525,2.13748640464524,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Singapore,SGP,1.55515386262168,1.01144599155936,0.367961085984856,0.169208474061906,0.100992070355116,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Slovak Republic,SVK,1.7676222914277,2.39924585565151,1.64924031173236,1.15454808101739,1.0096148374465,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Slovenia,SVN,2.06442621035798,1.81420614118858,0.729115400740052,0.519445930636968,0.424646581984274,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Solomon Islands,SLB,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Somalia,SOM,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Africa,ZAF,..,46.4782786836351,30.6904008727714,33.9648735828409,41.8657281155598,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,South Sudan,SSD,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Spain,ESP,1.24443140571126,1.35733329317787,0.861018098074363,0.629172397396181,0.610694288860715,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sri Lanka,LKA,11.5379513736672,..,3.6915977324494,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Kitts and Nevis,KNA,..,6.5990629330635,44.3009936079995,20.9896625911738,29.4077489418462,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Lucia,LCA,9.83830050386153,14.4200626959248,25.7407786585544,29.0119479012366,38.9643281575717,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Martin (French part),MAF,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,St. Vincent and the Grenadines,VCT,9.77886431825758,17.5727622185612,22.8712576904604,31.5389577808042,30.6713184833033,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sudan,SDN,..,..,..,..,..,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Suriname,SUR,..,14.1962866272024,..,9.05998533929645,5.70976917034607,..,..
"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,Sweden,SWE,1.11131836223726,1.08217257642802,0.969970408974166,1.19587582931939,1.07957344811078,..,..
